10095,Sports bay,157011
10095,Statue before BAIS Faculty,120115
10096,Bridge,112730
10096,Cafeteria,124849
10096,Chinese Bar,85599
10096,Dean's office,103067
10096,Finestra Pub,168266
10096,Information Technology Center,119086
10096,Main Library,137204
10096,Park,99251
10096,Sports bay,152335
10096,Statue before BAIS Faculty,100042
10097,Bridge,63367
10097,Cafeteria,126017
10097,Chinese Bar,150142
10097,Dean's office,126060
10097,Finestra Pub,144883
10097,Information Technology Center,114449
10097,Main Library,129238
10097,Park,69622
10097,Sports bay,153062
10097,Statue before BAIS Faculty,132002
10098,Bridge,124771
10098,Cafeteria,125111
10098,Chinese Bar,132899
10098,Dean's office,169625
10098,Finestra Pub,111063
10098,Information Technology Center,179686
10098,Main Library,130195
10098,Park,101102
10098,Sports bay,83688
10098,Statue before BAIS Faculty,121955
10099,Bridge,121597
10099,Cafeteria,120386
10099,Chinese Bar,155522
10099,Dean's office,120738
10099,Finestra Pub,125357
10099,Information Technology Center,141704
10099,Main Library,122430
10099,Park,118518
10099,Sports bay,140052
10099,Statue before BAIS Faculty,99122
10100,Bridge,72940
10100,Cafeteria,103806
10100,Chinese Bar,113102
10100,Dean's office,67826
10100,Finestra Pub,161097
10100,Information Technology Center,88757
10100,Main Library,112384
10100,Park,170902
10100,Sports bay,133148
10100,Statue before BAIS Faculty,106057
10101,Bridge,67381
10101,Cafeteria,105947
10101,Chinese Bar,138013
10101,Dean's office,133263
10101,Finestra Pub,137741
10101,Information Technology Center,126173
10101,Main Library,124216
10101,Park,188632
10101,Sports bay,99076
10101,Statue before BAIS Faculty,121787
10102,Bridge,146587
10102,Cafeteria,120377
10102,Chinese Bar,158645
10102,Dean's office,49713
10102,Finestra Pub,171320
10102,Information Technology Center,117919
10102,Main Library,108836
10102,Park,81704
10102,Sports bay,110692
10102,Statue before BAIS Faculty,149397
10103,Bridge,154880
10103,Cafeteria,153605
10103,Chinese Bar,137881
10103,Dean's office,89135
10103,Finestra Pub,121494
10103,Information Technology Center,129887
10103,Main Library,126791
10103,Park,140424
10103,Sports bay,183688
10103,Statue before BAIS Faculty,91769
10104,Bridge,122010
10104,Cafeteria,139028
10104,Chinese Bar,120376
10104,Dean's office,141417
10104,Finestra Pub,111143
10104,Information Technology Center,118272
10104,Main Library,78647
10104,Park,151890
10104,Sports bay,187348
10104,Statue before BAIS Faculty,112838
10105,Bridge,181109
10105,Cafeteria,119156
10105,Chinese Bar,110740
10105,Dean's office,133027
10105,Finestra Pub,162460
10105,Information Technology Center,95564
10105,Main Library,107737
10105,Park,104431
10105,Sports bay,150191
10105,Statue before BAIS Faculty,119595
10106,Bridge,93540
10106,Cafeteria,118269
10106,Chinese Bar,109214
10106,Dean's office,98046
10106,Finestra Pub,83343
10106,Information Technology Center,128893
10106,Main Library,87265
10106,Park,106217
10106,Sports bay,124787
10106,Statue before BAIS Faculty,131579
10107,Bridge,166967
10107,Cafeteria,115727
10107,Chinese Bar,111979
10107,Dean's office,151411
10107,Finestra Pub,138722
10107,Information Technology Center,83807
10107,Main Library,78085
10107,Park,81246
10107,Sports bay,132472
10107,Statue before BAIS Faculty,126881
10108,Bridge,74202
10108,Cafeteria,84412
10108,Chinese Bar,127688
10108,Dean's office,105788
10108,Finestra Pub,138817
10108,Information Technology Center,167747
10108,Main Library,126929
10108,Park,78168
10108,Sports bay,111818
10108,Statue before BAIS Faculty,160644
10109,Bridge,135820
10109,Cafeteria,122947
10109,Chinese Bar,113311
10109,Dean's office,87634
10109,Finestra Pub,115007
10109,Information Technology Center,149480
10109,Main Library,136052
10109,Park,170006
10109,Sports bay,122795
10109,Statue before BAIS Faculty,118033
10110,Bridge,146099
10110,Cafeteria,135553
10110,Chinese Bar,175831
10110,Dean's office,154060
10110,Finestra Pub,96092
10110,Information Technology Center,116589
10110,Main Library,134075
10110,Park,90408
10110,Sports bay,139864
10110,Statue before BAIS Faculty,88166
10111,Bridge,112098
10111,Cafeteria,110464
10111,Chinese Bar,129207
10111,Dean's office,119623
10111,Finestra Pub,122707
10111,Information Technology Center,156321
10111,Main Library,119761
10111,Park,126899
10111,Sports bay,122026
10111,Statue before BAIS Faculty,132381
10112,Bridge,68303
10112,Cafeteria,89245
10112,Chinese Bar,56166
10112,Dean's office,157160
10112,Finestra Pub,134547
10112,Information Technology Center,97165
10112,Main Library,173087
10112,Park,103502
10112,Sports bay,135974
10112,Statue before BAIS Faculty,134493
10113,Bridge,119849
10113,Cafeteria,161358
10113,Chinese Bar,138742
10113,Dean's office,166946
10113,Finestra Pub,136297
10113,Information Technology Center,160086
10113,Main Library,115231
10113,Park,143845
10113,Sports bay,104962
