11002,Main Library,158194
11002,Park,131771
11002,Sports bay,166982
11002,Statue before BAIS Faculty,93261
11003,Bridge,154775
11003,Cafeteria,69717
11003,Chinese Bar,142698
11003,Dean's office,237046
11003,Finestra Pub,146572
11003,Information Technology Center,164357
11003,Main Library,126107
11003,Park,138670
11003,Sports bay,201027
11003,Statue before BAIS Faculty,120141
11004,Bridge,76568
11004,Cafeteria,120024
11004,Chinese Bar,170300
11004,Dean's office,137235
11004,Finestra Pub,135486
11004,Information Technology Center,161247
11004,Main Library,142167
11004,Park,90748
11004,Sports bay,39502
11004,Statue before BAIS Faculty,102591
11005,Bridge,133529
11005,Cafeteria,136768
11005,Chinese Bar,118002
11005,Dean's office,101410
11005,Finestra Pub,143285
11005,Information Technology Center,164902
11005,Main Library,166055
11005,Park,166222
11005,Sports bay,114889
11005,Statue before BAIS Faculty,117063
11006,Bridge,109583
11006,Cafeteria,74627
11006,Chinese Bar,105822
11006,Dean's office,119490
11006,Finestra Pub,130820
11006,Information Technology Center,134173
11006,Main Library,137799
11006,Park,99446
11006,Sports bay,107225
11006,Statue before BAIS Faculty,118542
11007,Bridge,127669
11007,Cafeteria,173703
11007,Chinese Bar,95559
11007,Dean's office,129715
11007,Finestra Pub,109103
11007,Information Technology Center,112846
11007,Main Library,156304
11007,Park,131444
11007,Sports bay,139954
11007,Statue before BAIS Faculty,135663
11008,Bridge,149851
11008,Cafeteria,133028
11008,Chinese Bar,73999
11008,Dean's office,142720
11008,Finestra Pub,126518
11008,Information Technology Center,144655
11008,Main Library,121109
11008,Park,114601
11008,Sports bay,114174
11008,Statue before BAIS Faculty,140716
11009,Bridge,160138
11009,Cafeteria,149576
11009,Chinese Bar,93086
11009,Dean's office,122758
11009,Finestra Pub,120093
11009,Information Technology Center,116753
11009,Main Library,119922
11009,Park,111584
11009,Sports bay,195898
11009,Statue before BAIS Faculty,115934
11010,Bridge,118669
11010,Cafeteria,113481
11010,Chinese Bar,101423
11010,Dean's office,101252
11010,Finestra Pub,171153
11010,Information Technology Center,130421
11010,Main Library,115470
11010,Park,143102
11010,Sports bay,145135
11010,Statue before BAIS Faculty,122323
11011,Bridge,125251
11011,Cafeteria,90855
11011,Chinese Bar,129763
11011,Dean's office,151737
11011,Finestra Pub,124092
11011,Information Technology Center,104025
11011,Main Library,95619
11011,Park,134667
11011,Sports bay,110434
11011,Statue before BAIS Faculty,90715
11012,Bridge,93797
11012,Cafeteria,121356
11012,Chinese Bar,94218
11012,Dean's office,111442
11012,Finestra Pub,152820
11012,Information Technology Center,90561
11012,Main Library,115765
11012,Park,127582
11012,Sports bay,160651
11012,Statue before BAIS Faculty,123799
11013,Bridge,97942
11013,Cafeteria,147797
11013,Chinese Bar,153508
11013,Dean's office,164202
11013,Finestra Pub,110205
11013,Information Technology Center,177391
11013,Main Library,141817
11013,Park,70842
11013,Sports bay,136056
11013,Statue before BAIS Faculty,115781
11014,Bridge,144507
11014,Cafeteria,145626
11014,Chinese Bar,128142
11014,Dean's office,151473
11014,Finestra Pub,157013
11014,Information Technology Center,165804
11014,Main Library,159711
11014,Park,114526
11014,Sports bay,80455
11014,Statue before BAIS Faculty,128366
11015,Bridge,134869
11015,Cafeteria,125876
11015,Chinese Bar,101912
11015,Dean's office,106897
11015,Finestra Pub,129147
11015,Information Technology Center,97979
11015,Main Library,162057
11015,Park,81777
11015,Sports bay,105521
11015,Statue before BAIS Faculty,124264
11016,Bridge,98887
11016,Cafeteria,138398
11016,Chinese Bar,70697
11016,Dean's office,122607
11016,Finestra Pub,129535
11016,Information Technology Center,73844
11016,Main Library,112642
11016,Park,111427
11016,Sports bay,99730
11016,Statue before BAIS Faculty,129547
11017,Bridge,132085
11017,Cafeteria,163630
11017,Chinese Bar,123859
11017,Dean's office,155567
11017,Finestra Pub,115353
11017,Information Technology Center,136562
11017,Main Library,155866
11017,Park,144477
11017,Sports bay,103522
11017,Statue before BAIS Faculty,80579
11018,Bridge,92926
11018,Cafeteria,128371
11018,Chinese Bar,138855
11018,Dean's office,124843
11018,Finestra Pub,119954
11018,Information Technology Center,121320
11018,Main Library,152972
11018,Park,132310
11018,Sports bay,128789
11018,Statue before BAIS Faculty,117944
11019,Bridge,127427
11019,Cafeteria,128990
11019,Chinese Bar,120389
11019,Dean's office,108689
11019,Finestra Pub,102436
11019,Information Technology Center,144717
11019,Main Library,101953
11019,Park,161902
11019,Sports bay,129514
11019,Statue before BAIS Faculty,137188
11020,Bridge,62969
11020,Cafeteria,89755
11020,Chinese Bar,122022
11020,Dean's office,122841
11020,Finestra Pub,124689
11020,Information Technology Center,149898
11020,Main Library,73271
11020,Park,131807
11020,Sports bay,86618
11020,Statue before BAIS Faculty,200380
11021,Bridge,119901
11021,Cafeteria,99341
11021,Chinese Bar,130347
11021,Dean's office,135670
11021,Finestra Pub,139957
11021,Information Technology Center,117202
11021,Main Library,137956
11021,Park,115639
11021,Sports bay,121759
11021,Statue before BAIS Faculty,132144
11022,Bridge,144807
11022,Cafeteria,109610
11022,Chinese Bar,144043
11022,Dean's office,121495
11022,Finestra Pub,152529
11022,Information Technology Center,151433
11022,Main Library,120246
11022,Park,123842
11022,Sports bay,155825
11022,Statue before BAIS Faculty,113716
11023,Bridge,160084
11023,Cafeteria,148506
11023,Chinese Bar,101264
11023,Dean's office,89204
11023,Finestra Pub,166118
11023,Information Technology Center,138910
11023,Main Library,142253
11023,Park,126725
11023,Sports bay,65018
11023,Statue before BAIS Faculty,126371
11024,Bridge,176670
11024,Cafeteria,117493
11024,Chinese Bar,149033
11024,Dean's office,112961
11024,Finestra Pub,112893
11024,Information Technology Center,101626
11024,Main Library,163610
11024,Park,111165
11024,Sports bay,177064
11024,Statue before BAIS Faculty,137007
11025,Bridge,132556
11025,Cafeteria,186410
11025,Chinese Bar,137209
11025,Dean's office,166728
11025,Finestra Pub,132630
11025,Information Technology Center,149477
11025,Main Library,121318
11025,Park,148118
11025,Sports bay,125260
11025,Statue before BAIS Faculty,133731
11026,Bridge,111593
11026,Cafeteria,151416
11026,Chinese Bar,97738
11026,Dean's office,129865
11026,Finestra Pub,116746
11026,Information Technology Center,135057
11026,Main Library,122408
11026,Park,132787
11026,Sports bay,70123
11026,Statue before BAIS Faculty,114729
11027,Bridge,99813
11027,Cafeteria,140285
11027,Chinese Bar,134336
11027,Dean's office,79567
11027,Finestra Pub,137960
11027,Information Technology Center,171800
11027,Main Library,136218
11027,Park,134503
11027,Sports bay,92303
11027,Statue before BAIS Faculty,124617
11028,Bridge,114861
11028,Cafeteria,138297
11028,Chinese Bar,152320
