1351,Statue before BAIS Faculty,158170
1352,Bridge,153638
1352,Cafeteria,87902
1352,Chinese Bar,184066
1352,Dean's office,106136
1352,Finestra Pub,129616
1352,Information Technology Center,167137
1352,Main Library,126862
1352,Park,140343
1352,Sports bay,83765
1352,Statue before BAIS Faculty,113403
1353,Bridge,104554
1353,Cafeteria,137271
1353,Chinese Bar,138340
1353,Dean's office,91092
1353,Finestra Pub,114699
1353,Information Technology Center,113058
1353,Main Library,126884
1353,Park,127935
1353,Sports bay,140500
1353,Statue before BAIS Faculty,119455
1354,Bridge,141946
1354,Cafeteria,143649
1354,Chinese Bar,121886
1354,Dean's office,100540
1354,Finestra Pub,131859
1354,Information Technology Center,161272
1354,Main Library,97753
1354,Park,142467
1354,Sports bay,143380
1354,Statue before BAIS Faculty,143482
1355,Bridge,145056
1355,Cafeteria,105230
1355,Chinese Bar,97055
1355,Dean's office,138131
1355,Finestra Pub,117558
1355,Information Technology Center,130540
1355,Main Library,117940
1355,Park,144060
1355,Sports bay,119974
1355,Statue before BAIS Faculty,119183
1356,Bridge,156051
1356,Cafeteria,184212
1356,Chinese Bar,201040
1356,Dean's office,137203
1356,Finestra Pub,194049
1356,Information Technology Center,163091
1356,Main Library,137516
1356,Park,127085
1356,Sports bay,153713
1356,Statue before BAIS Faculty,102050
1357,Bridge,180232
1357,Cafeteria,137663
1357,Chinese Bar,84354
1357,Dean's office,130051
1357,Finestra Pub,182707
1357,Information Technology Center,139320
1357,Main Library,122902
1357,Park,123983
1357,Sports bay,124400
1357,Statue before BAIS Faculty,157671
1358,Bridge,143680
1358,Cafeteria,105133
1358,Chinese Bar,88003
1358,Dean's office,133638
1358,Finestra Pub,93964
1358,Information Technology Center,111882
1358,Main Library,144377
1358,Park,112226
1358,Sports bay,108115
1358,Statue before BAIS Faculty,113193
1359,Bridge,150928
1359,Cafeteria,104577
1359,Chinese Bar,136902
1359,Dean's office,124269
1359,Finestra Pub,197303
1359,Information Technology Center,94443
1359,Main Library,117142
1359,Park,121404
1359,Sports bay,94016
1359,Statue before BAIS Faculty,126935
1360,Bridge,125778
1360,Cafeteria,203629
1360,Chinese Bar,148684
1360,Dean's office,77542
1360,Finestra Pub,131629
1360,Information Technology Center,94354
1360,Main Library,98112
1360,Park,115589
1360,Sports bay,80506
1360,Statue before BAIS Faculty,152991
1361,Bridge,125303
1361,Cafeteria,138090
1361,Chinese Bar,120043
1361,Dean's office,113341
1361,Finestra Pub,105080
1361,Information Technology Center,120253
1361,Main Library,111054
1361,Park,172378
1361,Sports bay,139949
1361,Statue before BAIS Faculty,135851
1362,Bridge,160665
1362,Cafeteria,105613
1362,Chinese Bar,142255
1362,Dean's office,136130
1362,Finestra Pub,164137
1362,Information Technology Center,130674
1362,Main Library,185677
1362,Park,136214
1362,Sports bay,125596
1362,Statue before BAIS Faculty,136560
1363,Bridge,110589
1363,Cafeteria,136181
1363,Chinese Bar,120925
1363,Dean's office,106849
1363,Finestra Pub,165599
1363,Information Technology Center,131340
1363,Main Library,113014
1363,Park,98857
1363,Sports bay,113372
1363,Statue before BAIS Faculty,80133
1364,Bridge,149050
1364,Cafeteria,156849
1364,Chinese Bar,113189
1364,Dean's office,98423
1364,Finestra Pub,105126
1364,Information Technology Center,140234
1364,Main Library,153233
1364,Park,135806
1364,Sports bay,148186
1364,Statue before BAIS Faculty,111355
1365,Bridge,85193
1365,Cafeteria,70890
1365,Chinese Bar,64411
1365,Dean's office,144363
1365,Finestra Pub,147315
1365,Information Technology Center,117967
1365,Main Library,90208
1365,Park,107559
1365,Sports bay,80723
1365,Statue before BAIS Faculty,118224
1366,Bridge,103857
1366,Cafeteria,180062
1366,Chinese Bar,127524
1366,Dean's office,134446
1366,Finestra Pub,168055
1366,Information Technology Center,155420
1366,Main Library,127462
1366,Park,94062
1366,Sports bay,80997
1366,Statue before BAIS Faculty,104080
1367,Bridge,136358
1367,Cafeteria,85802
1367,Chinese Bar,119473
1367,Dean's office,99897
1367,Finestra Pub,121343
1367,Information Technology Center,122954
1367,Main Library,148981
1367,Park,151232
1367,Sports bay,129883
1367,Statue before BAIS Faculty,135641
1368,Bridge,115867
1368,Cafeteria,115913
1368,Chinese Bar,108229
1368,Dean's office,125781
1368,Finestra Pub,96758
1368,Information Technology Center,115126
1368,Main Library,113926
1368,Park,84683
1368,Sports bay,111903
1368,Statue before BAIS Faculty,108344
1369,Bridge,160478
1369,Cafeteria,113060
1369,Chinese Bar,142358
1369,Dean's office,115572
1369,Finestra Pub,120636
1369,Information Technology Center,124787
1369,Main Library,109734
1369,Park,112756
1369,Sports bay,131261
1369,Statue before BAIS Faculty,123279
1370,Bridge,130005
1370,Cafeteria,103769
1370,Chinese Bar,116907
1370,Dean's office,111378
1370,Finestra Pub,118436
1370,Information Technology Center,77407
1370,Main Library,93968
1370,Park,126800
1370,Sports bay,76462
1370,Statue before BAIS Faculty,72911
1371,Bridge,115342
1371,Cafeteria,112700
1371,Chinese Bar,101928
1371,Dean's office,107813
1371,Finestra Pub,104826
1371,Information Technology Center,130569
1371,Main Library,102692
1371,Park,146422
1371,Sports bay,118758
1371,Statue before BAIS Faculty,105063
1372,Bridge,108285
1372,Cafeteria,113661
1372,Chinese Bar,113740
1372,Dean's office,87247
1372,Finestra Pub,141413
1372,Information Technology Center,150318
1372,Main Library,160071
1372,Park,134068
1372,Sports bay,110878
1372,Statue before BAIS Faculty,101254
1373,Bridge,80356
1373,Cafeteria,155180
1373,Chinese Bar,110281
1373,Dean's office,154711
1373,Finestra Pub,110892
1373,Information Technology Center,106052
1373,Main Library,152334
1373,Park,154111
1373,Sports bay,120533
1373,Statue before BAIS Faculty,165417
1374,Bridge,152940
1374,Cafeteria,82681
1374,Chinese Bar,141821
1374,Dean's office,150897
1374,Finestra Pub,111682
1374,Information Technology Center,78850
1374,Main Library,71488
1374,Park,109036
1374,Sports bay,132160
1374,Statue before BAIS Faculty,132010
1375,Bridge,71817
1375,Cafeteria,103404
1375,Chinese Bar,102868
1375,Dean's office,102732
1375,Finestra Pub,135655
1375,Information Technology Center,73415
1375,Main Library,131067
1375,Park,120931
1375,Sports bay,185310
1375,Statue before BAIS Faculty,112654
1376,Bridge,144375
1376,Cafeteria,100740
1376,Chinese Bar,112535
1376,Dean's office,119343
1376,Finestra Pub,132765
1376,Information Technology Center,61617
1376,Main Library,146913
1376,Park,94729
1376,Sports bay,104925
1376,Statue before BAIS Faculty,96956
1377,Bridge,154100
1377,Cafeteria,123517
1377,Chinese Bar,157935
1377,Dean's office,128394
1377,Finestra Pub,145828
1377,Information Technology Center,144604
1377,Main Library,135652
1377,Park,144166
1377,Sports bay,131685
1377,Statue before BAIS Faculty,119159
1378,Bridge,93116
1378,Cafeteria,107530
1378,Chinese Bar,118392
1378,Dean's office,98217
1378,Finestra Pub,123061
1378,Information Technology Center,98671
1378,Main Library,104059
1378,Park,123406
1378,Sports bay,146901
1378,Statue before BAIS Faculty,132865
1379,Bridge,99395
1379,Cafeteria,91220
1379,Chinese Bar,119555
1379,Dean's office,113834
1379,Finestra Pub,108539
1379,Information Technology Center,117548
1379,Main Library,144969
1379,Park,163314
1379,Sports bay,109220
1379,Statue before BAIS Faculty,132714
1380,Bridge,137878
1380,Cafeteria,178014
1380,Chinese Bar,111334
1380,Dean's office,130246
1380,Finestra Pub,125102
1380,Information Technology Center,120769
1380,Main Library,132275
1380,Park,78962
1380,Sports bay,102288
1380,Statue before BAIS Faculty,160518
1381,Bridge,122815
1381,Cafeteria,121642
1381,Chinese Bar,138672
1381,Dean's office,115375
1381,Finestra Pub,144161
1381,Information Technology Center,69420
1381,Main Library,81839
1381,Park,110388
1381,Sports bay,123992
1381,Statue before BAIS Faculty,138635
1382,Bridge,113110
1382,Cafeteria,96164
1382,Chinese Bar,152355
1382,Dean's office,114402
1382,Finestra Pub,156208
1382,Information Technology Center,110303
1382,Main Library,145226
1382,Park,137882
1382,Sports bay,91625
