10619,Main Library,96027
10619,Park,138967
10619,Sports bay,168059
10619,Statue before BAIS Faculty,140736
10620,Bridge,135704
10620,Cafeteria,99742
10620,Chinese Bar,133500
10620,Dean's office,108621
10620,Finestra Pub,139149
10620,Information Technology Center,116819
10620,Main Library,137440
10620,Park,136139
10620,Sports bay,119720
10620,Statue before BAIS Faculty,129290
10621,Bridge,149237
10621,Cafeteria,169415
10621,Chinese Bar,137987
10621,Dean's office,116992
10621,Finestra Pub,109219
10621,Information Technology Center,85792
10621,Main Library,134435
10621,Park,111778
10621,Sports bay,149256
10621,Statue before BAIS Faculty,176096
10622,Bridge,144279
10622,Cafeteria,121862
10622,Chinese Bar,137942
10622,Dean's office,105273
10622,Finestra Pub,127951
10622,Information Technology Center,133802
10622,Main Library,144623
10622,Park,102134
10622,Sports bay,155233
10622,Statue before BAIS Faculty,150785
10623,Bridge,112109
10623,Cafeteria,111985
10623,Chinese Bar,143267
10623,Dean's office,100258
10623,Finestra Pub,128074
10623,Information Technology Center,88026
10623,Main Library,135822
10623,Park,140281
10623,Sports bay,82967
10623,Statue before BAIS Faculty,114899
10624,Bridge,93653
10624,Cafeteria,146765
10624,Chinese Bar,90172
10624,Dean's office,155242
10624,Finestra Pub,146398
10624,Information Technology Center,98698
10624,Main Library,101964
10624,Park,88405
10624,Sports bay,141478
10624,Statue before BAIS Faculty,114527
10625,Bridge,145126
10625,Cafeteria,147891
10625,Chinese Bar,143360
10625,Dean's office,110409
10625,Finestra Pub,174361
10625,Information Technology Center,116202
10625,Main Library,122748
10625,Park,143940
10625,Sports bay,169990
10625,Statue before BAIS Faculty,177767
10626,Bridge,119862
10626,Cafeteria,138912
10626,Chinese Bar,125973
10626,Dean's office,122748
10626,Finestra Pub,99318
10626,Information Technology Center,158908
10626,Main Library,190085
10626,Park,121813
10626,Sports bay,135128
10626,Statue before BAIS Faculty,100851
10627,Bridge,112074
10627,Cafeteria,97765
10627,Chinese Bar,126002
10627,Dean's office,140965
10627,Finestra Pub,112139
10627,Information Technology Center,117901
10627,Main Library,136869
10627,Park,121494
10627,Sports bay,89654
10627,Statue before BAIS Faculty,138269
10628,Bridge,146834
10628,Cafeteria,136650
10628,Chinese Bar,161125
10628,Dean's office,139326
10628,Finestra Pub,128531
10628,Information Technology Center,133342
10628,Main Library,101154
10628,Park,122740
