13952,Statue before BAIS Faculty,146059
13953,Bridge,94622
13953,Cafeteria,138465
13953,Chinese Bar,130165
13953,Dean's office,74503
13953,Finestra Pub,146089
13953,Information Technology Center,130769
13953,Main Library,88274
13953,Park,178622
13953,Sports bay,107444
13953,Statue before BAIS Faculty,116845
13954,Bridge,70177
13954,Cafeteria,125799
13954,Chinese Bar,128091
13954,Dean's office,119296
13954,Finestra Pub,139698
13954,Information Technology Center,90297
13954,Main Library,152153
13954,Park,112300
13954,Sports bay,105340
13954,Statue before BAIS Faculty,155137
13955,Bridge,150577
13955,Cafeteria,204206
13955,Chinese Bar,84851
13955,Dean's office,166034
13955,Finestra Pub,122323
13955,Information Technology Center,182785
13955,Main Library,101069
13955,Park,123950
13955,Sports bay,173359
13955,Statue before BAIS Faculty,83016
13956,Bridge,81662
13956,Cafeteria,140105
13956,Chinese Bar,146963
13956,Dean's office,133202
13956,Finestra Pub,109995
13956,Information Technology Center,152728
13956,Main Library,104087
13956,Park,148227
13956,Sports bay,125629
13956,Statue before BAIS Faculty,94704
13957,Bridge,83637
13957,Cafeteria,124130
13957,Chinese Bar,106072
13957,Dean's office,180804
13957,Finestra Pub,73317
13957,Information Technology Center,121014
13957,Main Library,113056
13957,Park,139198
13957,Sports bay,94058
13957,Statue before BAIS Faculty,117176
13958,Bridge,117279
13958,Cafeteria,124990
13958,Chinese Bar,127299
13958,Dean's office,108768
13958,Finestra Pub,176780
13958,Information Technology Center,85033
13958,Main Library,134567
13958,Park,167733
13958,Sports bay,150171
13958,Statue before BAIS Faculty,110829
13959,Bridge,149872
13959,Cafeteria,137832
13959,Chinese Bar,134055
13959,Dean's office,140066
13959,Finestra Pub,123743
13959,Information Technology Center,96955
13959,Main Library,118487
13959,Park,106604
13959,Sports bay,78764
13959,Statue before BAIS Faculty,132417
13960,Bridge,137008
13960,Cafeteria,137241
13960,Chinese Bar,184325
13960,Dean's office,113183
13960,Finestra Pub,103853
13960,Information Technology Center,99095
13960,Main Library,95360
13960,Park,114200
13960,Sports bay,73065
13960,Statue before BAIS Faculty,126315
13961,Bridge,144763
13961,Cafeteria,134919
13961,Chinese Bar,104410
13961,Dean's office,156775
13961,Finestra Pub,183333
13961,Information Technology Center,158272
13961,Main Library,129249
13961,Park,118508
13961,Sports bay,136902
13961,Statue before BAIS Faculty,145415
13962,Bridge,136399
13962,Cafeteria,88791
13962,Chinese Bar,133135
13962,Dean's office,126459
13962,Finestra Pub,114308
13962,Information Technology Center,138341
13962,Main Library,156452
13962,Park,120710
13962,Sports bay,183926
13962,Statue before BAIS Faculty,115622
13963,Bridge,157745
13963,Cafeteria,91748
13963,Chinese Bar,144273
13963,Dean's office,160141
13963,Finestra Pub,107180
13963,Information Technology Center,137553
13963,Main Library,112944
13963,Park,123398
13963,Sports bay,111812
13963,Statue before BAIS Faculty,117630
13964,Bridge,110927
13964,Cafeteria,120480
13964,Chinese Bar,110731
13964,Dean's office,122523
13964,Finestra Pub,95951
13964,Information Technology Center,78263
13964,Main Library,156218
13964,Park,168495
13964,Sports bay,111601
13964,Statue before BAIS Faculty,89043
13965,Bridge,124874
13965,Cafeteria,114606
13965,Chinese Bar,102079
13965,Dean's office,180066
13965,Finestra Pub,153175
13965,Information Technology Center,168482
13965,Main Library,152945
13965,Park,138950
13965,Sports bay,134544
13965,Statue before BAIS Faculty,108699
13966,Bridge,165698
13966,Cafeteria,140931
13966,Chinese Bar,81490
13966,Dean's office,147840
13966,Finestra Pub,85647
13966,Information Technology Center,156903
13966,Main Library,146301
13966,Park,116998
13966,Sports bay,171704
13966,Statue before BAIS Faculty,177796
13967,Bridge,130287
13967,Cafeteria,99513
13967,Chinese Bar,97218
13967,Dean's office,113885
13967,Finestra Pub,131512
13967,Information Technology Center,107451
13967,Main Library,140633
13967,Park,62560
13967,Sports bay,132592
13967,Statue before BAIS Faculty,116485
13968,Bridge,138048
13968,Cafeteria,114756
13968,Chinese Bar,159796
13968,Dean's office,113564
13968,Finestra Pub,75424
13968,Information Technology Center,99883
13968,Main Library,136169
13968,Park,122791
13968,Sports bay,77164
13968,Statue before BAIS Faculty,156177
13969,Bridge,128693
13969,Cafeteria,90718
13969,Chinese Bar,168887
13969,Dean's office,88895
13969,Finestra Pub,140397
13969,Information Technology Center,128516
13969,Main Library,109863
13969,Park,108653
13969,Sports bay,120364
13969,Statue before BAIS Faculty,163259
13970,Bridge,112544
13970,Cafeteria,107884
13970,Chinese Bar,99046
13970,Dean's office,90136
13970,Finestra Pub,88892
13970,Information Technology Center,106487
13970,Main Library,173301
13970,Park,123427
13970,Sports bay,111830
13970,Statue before BAIS Faculty,111828
13971,Bridge,94239
13971,Cafeteria,117639
13971,Chinese Bar,130904
13971,Dean's office,105301
13971,Finestra Pub,62795
13971,Information Technology Center,83699
13971,Main Library,135175
13971,Park,126061
13971,Sports bay,112361
13971,Statue before BAIS Faculty,117472
13972,Bridge,120289
13972,Cafeteria,105723
13972,Chinese Bar,97375
13972,Dean's office,79107
13972,Finestra Pub,79711
13972,Information Technology Center,92462
13972,Main Library,89796
13972,Park,155694
13972,Sports bay,77510
13972,Statue before BAIS Faculty,105599
13973,Bridge,81004
13973,Cafeteria,152130
13973,Chinese Bar,97350
13973,Dean's office,105699
13973,Finestra Pub,110835
13973,Information Technology Center,131750
13973,Main Library,136226
13973,Park,129000
13973,Sports bay,150383
13973,Statue before BAIS Faculty,142049
13974,Bridge,172216
13974,Cafeteria,141415
13974,Chinese Bar,121740
13974,Dean's office,137509
13974,Finestra Pub,94250
13974,Information Technology Center,111184
13974,Main Library,115333
13974,Park,119932
13974,Sports bay,111034
13974,Statue before BAIS Faculty,135465
13975,Bridge,174088
13975,Cafeteria,95423
13975,Chinese Bar,94983
13975,Dean's office,98482
13975,Finestra Pub,71338
13975,Information Technology Center,116682
13975,Main Library,139500
13975,Park,120288
13975,Sports bay,99822
13975,Statue before BAIS Faculty,76999
13976,Bridge,101772
13976,Cafeteria,118402
13976,Chinese Bar,127117
13976,Dean's office,138097
13976,Finestra Pub,90746
13976,Information Technology Center,103047
13976,Main Library,144376
13976,Park,119742
13976,Sports bay,160669
13976,Statue before BAIS Faculty,149251
13977,Bridge,176126
13977,Cafeteria,154878
13977,Chinese Bar,149245
13977,Dean's office,111717
13977,Finestra Pub,161039
13977,Information Technology Center,159812
13977,Main Library,131615
13977,Park,163077
13977,Sports bay,175522
13977,Statue before BAIS Faculty,121111
13978,Bridge,110560
13978,Cafeteria,142164
13978,Chinese Bar,86846
13978,Dean's office,160970
13978,Finestra Pub,159411
13978,Information Technology Center,152874
13978,Main Library,119382
13978,Park,120668
13978,Sports bay,124175
13978,Statue before BAIS Faculty,143132
13979,Bridge,186960
13979,Cafeteria,112061
13979,Chinese Bar,146938
13979,Dean's office,88445
13979,Finestra Pub,129455
13979,Information Technology Center,117392
13979,Main Library,123604
13979,Park,100626
13979,Sports bay,140159
13979,Statue before BAIS Faculty,134707
13980,Bridge,102831
13980,Cafeteria,92366
13980,Chinese Bar,107641
13980,Dean's office,159814
13980,Finestra Pub,109024
13980,Information Technology Center,143543
13980,Main Library,79917
13980,Park,111274
13980,Sports bay,102172
13980,Statue before BAIS Faculty,207914
13981,Bridge,157874
13981,Cafeteria,125116
13981,Chinese Bar,91482
13981,Dean's office,137487
13981,Finestra Pub,124643
13981,Information Technology Center,116400
13981,Main Library,118877
13981,Park,140148
13981,Sports bay,200917
13981,Statue before BAIS Faculty,104755
13982,Bridge,128907
13982,Cafeteria,121147
13982,Chinese Bar,146500
13982,Dean's office,94604
13982,Finestra Pub,105027
13982,Information Technology Center,163488
13982,Main Library,151287
13982,Park,93705
13982,Sports bay,106841
13982,Statue before BAIS Faculty,75735
13983,Bridge,138146
13983,Cafeteria,151436
13983,Chinese Bar,111428
13983,Dean's office,140988
13983,Finestra Pub,148376
13983,Information Technology Center,57544
13983,Main Library,127162
13983,Park,92367
13983,Sports bay,102084
13983,Statue before BAIS Faculty,164602
13984,Bridge,104618
13984,Cafeteria,125168
13984,Chinese Bar,120652
13984,Dean's office,89603
13984,Finestra Pub,140411
13984,Information Technology Center,94040
13984,Main Library,100685
13984,Park,140187
13984,Sports bay,86944
13984,Statue before BAIS Faculty,82526
13985,Bridge,142231
13985,Cafeteria,135620
13985,Chinese Bar,160266
13985,Dean's office,131862
13985,Finestra Pub,128725
13985,Information Technology Center,74264
13985,Main Library,115102
13985,Park,154241
13985,Sports bay,107164
13985,Statue before BAIS Faculty,131641
13986,Bridge,158959
13986,Cafeteria,118402
13986,Chinese Bar,157597
13986,Dean's office,176502
13986,Finestra Pub,109273
13986,Information Technology Center,159185
13986,Main Library,108892
13986,Park,118092
13986,Sports bay,101962
13986,Statue before BAIS Faculty,165545
13987,Bridge,109898
13987,Cafeteria,108851
13987,Chinese Bar,104337
13987,Dean's office,102613
13987,Finestra Pub,85239
13987,Information Technology Center,133373
13987,Main Library,110594
13987,Park,145313
13987,Sports bay,128151
13987,Statue before BAIS Faculty,161812
13988,Bridge,137508
13988,Cafeteria,116029
13988,Chinese Bar,95362
13988,Dean's office,141629
13988,Finestra Pub,163728
13988,Information Technology Center,113740
13988,Main Library,89041
13988,Park,80721
13988,Sports bay,133867
13988,Statue before BAIS Faculty,109277
13989,Bridge,109172
13989,Cafeteria,83874
13989,Chinese Bar,131131
13989,Dean's office,79654
13989,Finestra Pub,170045
13989,Information Technology Center,149644
13989,Main Library,132318
13989,Park,124794
13989,Sports bay,120913
13989,Statue before BAIS Faculty,88240
13990,Bridge,154713
13990,Cafeteria,149013
13990,Chinese Bar,87796
13990,Dean's office,105982
13990,Finestra Pub,113392
13990,Information Technology Center,110535
13990,Main Library,127918
13990,Park,161172
13990,Sports bay,150660
13990,Statue before BAIS Faculty,145832
13991,Bridge,109228
13991,Cafeteria,123043
13991,Chinese Bar,125704
13991,Dean's office,124583
13991,Finestra Pub,123400
13991,Information Technology Center,122863
13991,Main Library,149441
13991,Park,123852
13991,Sports bay,119050
13991,Statue before BAIS Faculty,108570
13992,Bridge,121423
13992,Cafeteria,111415
13992,Chinese Bar,151947
13992,Dean's office,125104
13992,Finestra Pub,103285
13992,Information Technology Center,183877
13992,Main Library,94088
13992,Park,118322
13992,Sports bay,125233
13992,Statue before BAIS Faculty,102618
13993,Bridge,131651
13993,Cafeteria,126756
13993,Chinese Bar,121792
13993,Dean's office,130145
13993,Finestra Pub,125987
13993,Information Technology Center,155112
13993,Main Library,101555
13993,Park,126624
13993,Sports bay,152031
13993,Statue before BAIS Faculty,125925
13994,Bridge,159471
13994,Cafeteria,96016
13994,Chinese Bar,139403
13994,Dean's office,165020
13994,Finestra Pub,114449
13994,Information Technology Center,123147
13994,Main Library,132206
13994,Park,86588
13994,Sports bay,174582
13994,Statue before BAIS Faculty,152391
13995,Bridge,143485
13995,Cafeteria,116489
13995,Chinese Bar,137034
13995,Dean's office,111238
13995,Finestra Pub,132922
13995,Information Technology Center,111501
13995,Main Library,139464
13995,Park,102420
13995,Sports bay,100189
13995,Statue before BAIS Faculty,64523
