14169,Finestra Pub,157214
14169,Information Technology Center,125472
14169,Main Library,119622
14169,Park,95981
14169,Sports bay,118395
14169,Statue before BAIS Faculty,123158
14170,Bridge,124096
14170,Cafeteria,93414
14170,Chinese Bar,149445
14170,Dean's office,111982
14170,Finestra Pub,185171
14170,Information Technology Center,109633
14170,Main Library,110067
14170,Park,124679
14170,Sports bay,137076
14170,Statue before BAIS Faculty,65385
14171,Bridge,115830
14171,Cafeteria,110902
14171,Chinese Bar,86203
14171,Dean's office,146117
14171,Finestra Pub,129120
14171,Information Technology Center,167703
14171,Main Library,126485
14171,Park,109627
14171,Sports bay,136198
14171,Statue before BAIS Faculty,99709
14172,Bridge,114380
14172,Cafeteria,119871
14172,Chinese Bar,156552
14172,Dean's office,172276
14172,Finestra Pub,90620
14172,Information Technology Center,157322
14172,Main Library,143951
14172,Park,116282
14172,Sports bay,178458
14172,Statue before BAIS Faculty,115201
14173,Bridge,122415
14173,Cafeteria,114700
14173,Chinese Bar,137701
14173,Dean's office,120795
14173,Finestra Pub,128687
14173,Information Technology Center,177238
14173,Main Library,127434
14173,Park,169791
14173,Sports bay,95194
14173,Statue before BAIS Faculty,126531
14174,Bridge,121269
14174,Cafeteria,106503
14174,Chinese Bar,139332
14174,Dean's office,113086
14174,Finestra Pub,130344
14174,Information Technology Center,160530
14174,Main Library,99432
14174,Park,133128
14174,Sports bay,89379
14174,Statue before BAIS Faculty,130843
14175,Bridge,128734
14175,Cafeteria,98803
14175,Chinese Bar,76983
14175,Dean's office,157423
14175,Finestra Pub,136825
14175,Information Technology Center,84635
14175,Main Library,115197
14175,Park,110714
14175,Sports bay,167314
14175,Statue before BAIS Faculty,143523
14176,Bridge,118456
14176,Cafeteria,107561
14176,Chinese Bar,98595
14176,Dean's office,127288
14176,Finestra Pub,111924
14176,Information Technology Center,144110
14176,Main Library,150217
14176,Park,135910
14176,Sports bay,102646
14176,Statue before BAIS Faculty,82902
14177,Bridge,83405
14177,Cafeteria,131935
14177,Chinese Bar,127287
14177,Dean's office,87158
14177,Finestra Pub,95022
14177,Information Technology Center,127903
14177,Main Library,119320
14177,Park,125721
14177,Sports bay,95858
14177,Statue before BAIS Faculty,125270
14178,Bridge,98875
14178,Cafeteria,136643
14178,Chinese Bar,99650
14178,Dean's office,149700
14178,Finestra Pub,123192
14178,Information Technology Center,95729
14178,Main Library,98020
14178,Park,116549
14178,Sports bay,74301
14178,Statue before BAIS Faculty,109696
14179,Bridge,102387
14179,Cafeteria,60574
14179,Chinese Bar,109711
14179,Dean's office,93251
14179,Finestra Pub,134069
14179,Information Technology Center,116707
14179,Main Library,134308
14179,Park,125749
14179,Sports bay,103624
14179,Statue before BAIS Faculty,101317
14180,Bridge,146020
14180,Cafeteria,120322
14180,Chinese Bar,106698
14180,Dean's office,118739
14180,Finestra Pub,170253
14180,Information Technology Center,140965
14180,Main Library,91123
14180,Park,91097
14180,Sports bay,186325
14180,Statue before BAIS Faculty,128741
14181,Bridge,93663
14181,Cafeteria,154467
14181,Chinese Bar,160400
14181,Dean's office,96733
14181,Finestra Pub,68568
14181,Information Technology Center,122072
14181,Main Library,148500
14181,Park,103329
14181,Sports bay,93621
14181,Statue before BAIS Faculty,132902
14182,Bridge,110799
14182,Cafeteria,157105
14182,Chinese Bar,153829
14182,Dean's office,82563
14182,Finestra Pub,153967
14182,Information Technology Center,112073
14182,Main Library,110259
14182,Park,101084
14182,Sports bay,112733
14182,Statue before BAIS Faculty,109800
14183,Bridge,141387
14183,Cafeteria,102880
14183,Chinese Bar,108064
14183,Dean's office,108037
14183,Finestra Pub,109633
14183,Information Technology Center,103460
14183,Main Library,116088
14183,Park,94003
14183,Sports bay,166153
14183,Statue before BAIS Faculty,92587
14184,Bridge,119299
14184,Cafeteria,105888
14184,Chinese Bar,94070
14184,Dean's office,101340
14184,Finestra Pub,147823
14184,Information Technology Center,105446
14184,Main Library,139823
14184,Park,191179
14184,Sports bay,120542
14184,Statue before BAIS Faculty,144810
14185,Bridge,126200
14185,Cafeteria,92487
14185,Chinese Bar,106543
14185,Dean's office,85339
14185,Finestra Pub,147804
14185,Information Technology Center,116314
14185,Main Library,73063
14185,Park,165141
14185,Sports bay,89513
14185,Statue before BAIS Faculty,109759
14186,Bridge,91313
14186,Cafeteria,132994
14186,Chinese Bar,164683
14186,Dean's office,167274
14186,Finestra Pub,138754
14186,Information Technology Center,137589
14186,Main Library,170030
14186,Park,115890
14186,Sports bay,89648
14186,Statue before BAIS Faculty,168931
14187,Bridge,114727
14187,Cafeteria,150577
14187,Chinese Bar,125139
14187,Dean's office,111733
14187,Finestra Pub,103823
14187,Information Technology Center,131342
14187,Main Library,136523
14187,Park,101373
14187,Sports bay,146315
14187,Statue before BAIS Faculty,156067
14188,Bridge,131918
14188,Cafeteria,133504
14188,Chinese Bar,112547
14188,Dean's office,107497
14188,Finestra Pub,102855
14188,Information Technology Center,93867
14188,Main Library,73358
14188,Park,73946
14188,Sports bay,53884
14188,Statue before BAIS Faculty,106594
14189,Bridge,107943
14189,Cafeteria,71605
14189,Chinese Bar,161280
14189,Dean's office,83565
